date,nav,cash,cash_weight,holdings,locked_today,daily_return
2018-03-08,1.0115634570339171,0.001126158823074118,0.0011132853952397753,20,1,0.0006491861601027882
2018-03-09,1.0176074928465415,0.001126158823074118,0.0011066730846526365,20,1,0.005974944795204884
2018-03-12,1.024507492060011,0.001126158823074118,0.0010992197048844544,20,1,0.006780609677085048
2018-03-13,1.02758692950804,1.3877787807814457e-17,1.3505220248819712e-17,21,1,0.003005773478373497
2018-03-14,1.0224012604719304,1.3877787807814457e-17,1.3573719384313558e-17,21,1,-0.005046452895807296
2018-03-15,1.0196417543158378,1.3877787807814457e-17,1.3610454602387497e-17,21,1,-0.0026990441647331
2018-03-16,1.0215858559999642,1.3877787807814457e-17,1.358455359019276e-17,21,1,0.0019066516998715866
2018-03-19,1.0228642482891181,1.3877787807814457e-17,1.35675753952951e-17,21,1,0.0012513801768552213
2018-03-20,1.020754928613761,1.3877787807814457e-17,1.359561185431769e-17,21,1,-0.0020621697149796336
2018-03-21,1.0211967956132304,-1.5612511283791264e-17,-1.5288445234902958e-17,21,1,0.0004328825529842373
2018-03-22,1.021625266592835,-1.5612511283791264e-17,-1.528203324087674e-17,21,1,0.00041957728563701835
2018-03-23,1.005540030092638,-1.5612511283791264e-17,-1.5526494039578832e-17,21,1,-0.015744752039896004
2018-03-26,1.013369143703848,-1.5612511283791264e-17,-1.5406539049262727e-17,21,1,0.007785979052955749
2018-03-27,1.022397285013592,-1.5612511283791264e-17,-1.5270493684442547e-17,21,1,0.008909035138711996
2018-03-28,1.0191596325014645,-1.5612511283791264e-17,-1.5319004781882224e-17,21,1,-0.003166726437545786
2018-03-29,1.0191203219186729,-1.5612511283791264e-17,-1.5319595682674614e-17,21,1,-3.857156576647647e-05
2018-03-30,1.0279738695155223,-1.5612511283791264e-17,-1.5187653837105162e-17,21,1,0.00868744092962559
2018-04-02,1.0340475809994283,-3.9898639947466563e-17,-3.858491686514435e-17,21,1,0.005908429838560547
2018-04-03,1.0322134672945333,-3.9898639947466563e-17,-3.865347741687798e-17,21,2,-0.0017737227363582297
2018-04-04,1.0335010870434838,-3.9898639947466563e-17,-3.8605319769526144e-17,21,2,0.0012474355254492586
2018-04-09,1.0356866506944842,-3.9898639947466563e-17,-3.852385267369465e-17,21,2,0.0021147182895111527
2018-04-10,1.0312027266057178,-3.9898639947466563e-17,-3.8691363897762344e-17,21,1,-0.004329421534746691
2018-04-11,1.0323664655371307,2.7755575615628914e-17,2.688539054897327e-17,21,1,0.001128525847913009
2018-04-12,1.0296842450520975,2.7755575615628914e-17,2.6955424198244968e-17,21,1,-0.0025981282563626307
2018-04-13,1.0290762867523284,2.7755575615628914e-17,2.697134893975936e-17,21,1,-0.0005904317781790791
2018-04-16,1.0257934046629031,2.7755575615628914e-17,2.7057666280034203e-17,21,1,-0.0031901250973198625
2018-04-17,1.0235484170558184,0.0002434880498404051,0.0002378862062439462,21,1,-0.002188537766844467
2018-04-18,1.0248912196949742,0.0002434880498404051,0.00023757453001975316,21,1,0.001311909252928345
2018-04-19,1.0265173670941057,0.0002434880498404051,0.00023719817866275163,21,1,0.0015866536544391074
2018-04-20,1.0238607845924725,0.0002434880498404051,0.0002378136300408465,21,1,-0.0025879567036974915
2018-04-23,1.009051679764115,-1.3877787807814457e-17,-1.375329736437152e-17,21,1,-0.014463982849242663
2018-04-24,1.0200773223790385,-1.3877787807814457e-17,-1.3604643004364108e-17,21,1,0.010926737288124766
2018-04-25,1.0179410008838172,-1.3877787807814457e-17,-1.3633194650539868e-17,21,1,-0.0020942740793794545
2018-04-26,1.0164526493618713,-1.3877787807814457e-17,-1.3653157199724875e-17,21,1,-0.0014621196323300056
2018-04-27,1.0159935923310925,-1.3877787807814457e-17,-1.365932611442293e-17,21,1,-0.0004516265770637684
2018-05-02,1.0143647484108829,-1.3877787807814457e-17,-1.3681259950679064e-17,21,1,-0.001603202945869464
2018-05-03,1.022579504048588,-1.3877787807814457e-17,-1.3571353379243019e-17,21,1,0.008098423817048728
2018-05-04,1.025820534585058,-1.3877787807814457e-17,-1.3528475342354099e-17,21,1,0.0031694655756719925
2018-05-07,1.035653919168982,-1.3877787807814457e-17,-1.3400024420271704e-17,21,1,0.00958587223826779
2018-05-08,1.0431776787232396,-1.3877787807814457e-17,-1.3303378792383368e-17,21,1,0.00726474299473967
2018-05-09,1.0439630230754684,-1.3877787807814457e-17,-1.3293371030451935e-17,21,1,0.000752838531965061
2018-05-10,1.0464062873425501,-1.3877787807814457e-17,-1.3262332208513807e-17,21,1,0.0023403743361369855
2018-05-11,1.0423247632294048,-4.336808689942018e-18,-4.1607077207927095e-18,21,1,-0.0039005156625260273
2018-05-14,1.038340075577335,-4.336808689942018e-18,-4.176674667527088e-18,21,1,-0.0038228849516384056
2018-05-15,1.047213703407261,-4.336808689942018e-18,-4.141283365402481e-18,21,0,0.008545974520912214
2018-05-16,1.0436658159481824,-4.336808689942018e-18,-4.155361442016741e-18,21,0,-0.0033879307036711603
2018-05-17,1.0436733548427255,-4.336808689942018e-18,-4.155331426081626e-18,21,0,7.2234755874589496e-06
2018-05-18,1.0421984526008132,-4.336808689942018e-18,-4.161211983302684e-18,21,0,-0.0014131837658484248
2018-05-21,1.0451312746422983,-4.336808689942018e-18,-4.149534891132517e-18,21,1,0.002814072535001433
2018-05-22,1.047464318536303,-6.938893903907228e-17,-6.624468042599715e-17,21,1,0.0022322974640704984
2018-05-23,1.042816108514938,-6.938893903907228e-17,-6.653995701877702e-17,21,1,-0.004437583160694647
2018-05-24,1.0422295107182582,-6.938893903907228e-17,-6.657740768753757e-17,21,1,-0.0005625131716799903
2018-05-25,1.0365699446870174,-6.938893903907228e-17,-6.69409135338413e-17,21,2,-0.005430249261835329
2018-05-28,1.0276344770082915,-6.938893903907228e-17,-6.752297688676362e-17,21,1,-0.008620226473403991
2018-05-29,1.0201694537513513,-6.938893903907228e-17,-6.801707185401049e-17,21,1,-0.007264278713840722
2018-05-30,1.003062073062117,-6.938893903907228e-17,-6.91771136628104e-17,21,1,-0.016769155973380023
2018-05-31,1.0070998529341004,-5.551115123125783e-17,-5.5119808695762164e-17,21,1,0.004025453638833332
2018-06-01,1.006308205278632,-5.551115123125783e-17,-5.5163170627121735e-17,21,1,-0.0007860666975195718
2018-06-04,0.9987553011987564,-5.551115123125783e-17,-5.558033200387577e-17,21,0,-0.007505557482545111
2018-06-05,1.008473620758664,-5.551115123125783e-17,-5.504472312274998e-17,21,0,0.009730431015728458
2018-06-06,1.0111973028794257,-5.551115123125783e-17,-5.4896458953349216e-17,21,0,0.00270079659467215
2018-06-07,1.0153236810766828,-5.551115123125783e-17,-5.467335418828404e-17,21,0,0.004080685525472694
2018-06-08,1.0092458542520883,0.00012048330729496105,0.00011937954145399626,21,0,-0.005986097771450871
2018-06-11,1.0073474537543825,0.00012048330729496105,0.00011960451862554468,21,0,-0.0018810089629871518
2018-06-12,1.0101669453171591,1.431146867680866e-17,1.4167429198859136e-17,20,0,0.0027989265791741325
2018-06-13,1.006134451872768,1.431146867680866e-17,1.4224210939372974e-17,20,0,-0.003991907934707828
2018-06-14,1.0023203194156192,1.431146867680866e-17,1.42783383710635e-17,20,0,-0.0037908775015599305
2018-06-15,0.9937547618226339,1.431146867680866e-17,1.440140890551323e-17,20,0,-0.00854572877259363
2018-06-19,0.9582513354589748,1.431146867680866e-17,1.4934984327419567e-17,20,0,-0.035726547159927735
2018-06-20,0.9599742161115922,1.431146867680866e-17,1.4908180278818055e-17,20,0,0.001797942344418546
2018-06-21,0.9515747092465633,-6.245004513516506e-17,-6.562810521163564e-17,20,0,-0.008749721319653125
2018-06-22,0.9548687280309792,-6.245004513516506e-17,-6.540170737808367e-17,20,0,0.0034616502019311213
2018-06-25,0.9586686788557575,-6.245004513516506e-17,-6.514246946056884e-17,20,0,0.0039795531189026345
2018-06-26,0.9607229873380776,-6.245004513516506e-17,-6.500317568979843e-17,20,0,0.0021428763947646257
2018-06-27,0.9586680183984365,-6.245004513516506e-17,-6.514251433931731e-17,20,0,-0.0021389817530388378
2018-06-28,0.9566094780275171,-6.245004513516506e-17,-6.528269536272425e-17,20,0,-0.002147292213167229
2018-06-29,0.9706128297455276,-6.245004513516506e-17,-6.434084036529583e-17,20,0,0.014638524956793075
2018-07-02,0.9663568601765005,-6.245004513516506e-17,-6.462420634521998e-17,20,0,-0.004384827233473776
2018-07-03,0.9733121732645268,-6.245004513516506e-17,-6.416240015339085e-17,20,0,0.007197458179948102
2018-07-04,0.9696455721591888,-6.245004513516506e-17,-6.440502275084127e-17,20,0,-0.0037671378269523714
2018-07-05,0.9647261765529842,-6.245004513516506e-17,-6.473344110792375e-17,20,0,-0.005073395627693267
2018-07-06,0.9649081685250464,-6.245004513516506e-17,-6.472123169049949e-17,20,0,0.00018864624645353878
2018-07-09,0.9743079799078993,-6.245004513516506e-17,-6.409682197313874e-17,20,0,0.00974166422201761
2018-07-10,0.9748644116377387,-6.245004513516506e-17,-6.406023687976374e-17,20,0,0.0005711045596610287
2018-07-11,0.9665302744627711,0.0,0.0,20,0,-0.008549021869581397
2018-07-12,0.9818919251118812,0.0,0.0,20,0,0.015893605254784893
2018-07-13,0.9826588698154902,0.0,0.0,20,0,0.0007810887165831115
2018-07-16,0.9815976463791147,0.0,0.0,20,0,-0.0010799510073874474
2018-07-17,0.9894216342251143,0.0,0.0,20,0,0.007970666876454313
2018-07-18,0.9925170289306285,0.0,0.0,20,0,0.003128489006548163
2018-07-19,0.9968598094352632,0.0,0.0,20,0,0.004375522412259025
2018-07-20,1.0022135382479889,0.0,0.0,20,0,0.005370593499760545
2018-07-23,1.0034086328126874,3.474867962816042e-17,3.4630636504247784e-17,20,0,0.0011924550199029493
2018-07-24,1.0059780216438783,3.474867962816042e-17,3.454218569445212e-17,20,0,0.0025606604798571464
2018-07-25,1.0060228941282594,3.474867962816042e-17,3.454064498032214e-17,20,0,4.46058297653984e-05
2018-07-26,1.001064456956238,3.474867962816042e-17,3.471173048518241e-17,20,0,-0.004928751821615451
2018-07-27,0.9972514254268681,3.474867962816042e-17,3.4844452203501676e-17,20,0,-0.003808977037266348
2018-07-30,0.9930171078582862,3.474867962816042e-17,3.499303219770853e-17,20,0,-0.0042459879831902025
2018-07-31,0.9950876726759926,-5.800481622797449e-18,-5.829116149332628e-18,20,0,0.002085125020828915
2018-08-01,0.9905228697682814,-5.800481622797449e-18,-5.855979503183392e-18,20,0,-0.004587337410617787
2018-08-02,0.9819710888882699,-5.800481622797449e-18,-5.90697800417364e-18,20,0,-0.008633602656758499
2018-08-03,0.9823389047845603,-5.800481622797449e-18,-5.904766261975107e-18,20,0,0.00037456896689991304
2018-08-06,0.9769012604780305,-5.800481622797449e-18,-5.937633471738053e-18,20,0,-0.005535405632460799
2018-08-07,0.9834966002051921,-5.800481622797449e-18,-5.897815632089896e-18,20,0,0.006751285922114825
2018-08-08,0.9805095551495299,-5.800481622797449e-18,-5.915782862424897e-18,20,0,-0.0030371686643747564
2018-08-09,0.9891953578802715,-5.800481622797449e-18,-5.863838297044978e-18,20,0,0.008858458018205617
2018-08-10,0.9896541380102467,-5.800481622797449e-18,-5.861119961019545e-18,20,0,0.000463791228214383
2018-08-13,0.9899346435149494,1.986800481079687e-17,2.007001668337596e-17,20,0,0.00028343791424623177
2018-08-14,0.9848541586770576,1.986800481079687e-17,2.0173550201062576e-17,20,0,-0.005132141673366064
2018-08-15,0.9794715226818366,1.986800481079687e-17,2.0284412921365378e-17,20,0,-0.005465414292864956
2018-08-16,0.9749207001372409,1.986800481079687e-17,2.0379098328715375e-17,20,0,-0.004646201996904797
2018-08-17,0.971634700784783,1.986800481079687e-17,2.0448018987742626e-17,20,0,-0.003370529882066653
2018-08-20,0.969674326611935,1.986800481079687e-17,2.048935840161526e-17,20,0,-0.002017604117333982
2018-08-21,0.9753360674136651,6.982276871727412e-17,7.158842069936545e-17,20,0,0.005838806541895725
2018-08-22,0.9740031511557282,6.982276871727412e-17,7.168638893459855e-17,20,0,-0.0013666225442389157
2018-08-23,0.9767528156299822,6.982276871727412e-17,7.148458402163919e-17,20,0,0.0028230550085914796
2018-08-24,0.978287152638678,6.982276871727412e-17,7.137246822565864e-17,20,0,0.001570854963654611
2018-08-27,0.9850596642455846,6.982276871727412e-17,7.088176610169945e-17,20,0,0.006922825868293847
2018-08-28,0.9910484998562897,6.982276871727412e-17,7.045343262958271e-17,20,0,0.006079667890261042
2018-08-29,0.9877113951880164,6.982276871727412e-17,7.06914682339804e-17,20,0,-0.003367246576486682
2018-08-30,0.9820141807400998,6.982276871727412e-17,7.110158904696452e-17,20,0,-0.00576809630391284
2018-08-31,0.9794743778466748,-8.326672684688674e-17,-8.501164372461121e-17,20,0,-0.002586319977081031
2018-09-03,0.9763402265150838,-8.326672684688674e-17,-8.528453973887383e-17,20,0,-0.003199829829628853
2018-09-04,0.9797219400004693,-8.326672684688674e-17,-8.499016246063332e-17,20,0,0.003463662966603387
2018-09-05,0.9758841695268328,-8.326672684688674e-17,-8.532439550408882e-17,20,0,-0.003917203766646948
2018-09-06,0.9751262877982404,-8.326672684688674e-17,-8.539071081233648e-17,20,0,-0.0007766103316952933
2018-09-07,0.9752042810199797,-8.326672684688674e-17,-8.538388157996693e-17,20,0,7.998268810438525e-05
2018-09-10,0.9691789540795628,-8.326672684688674e-17,-8.591470800763089e-17,20,0,-0.006178527984018856
2018-09-11,0.9681492412035162,-4.705437428587089e-17,-4.860239752641558e-17,20,0,-0.001062458972836966
2018-09-12,0.9685861727328473,-4.705437428587089e-17,-4.858047286913861e-17,20,0,0.00045130596682385615
2018-09-13,0.9711654072587455,-4.705437428587089e-17,-4.845145217712053e-17,20,0,0.0026628859656554482
2018-09-14,0.9717712628133047,-4.705437428587089e-17,-4.8421244881894504e-17,20,0,0.0006238438375492095
2018-09-17,0.9651271071591253,-4.705437428587089e-17,-4.8754587801783506e-17,20,0,-0.006837160048285829
2018-09-18,0.9679680060665516,-4.705437428587089e-17,-4.861149747818805e-17,20,0,0.002943548975417931
2018-09-19,0.9721057737997346,-4.705437428587089e-17,-4.8404582663825076e-17,20,0,0.004274694728803263
2018-09-20,0.9724495271586324,-4.705437428587089e-17,-4.838747201960958e-17,20,0,0.00035361723812643575
2018-09-21,0.9780045609928312,2.710505431213761e-17,2.7714650210446506e-17,20,0,0.00571241352795937
2018-09-25,0.9774153413848973,2.710505431213761e-17,2.773135755546105e-17,20,0,-0.0006024712270623622
2018-09-26,0.9788868183008121,2.710505431213761e-17,2.768967137507027e-17,20,0,0.001505477613876982
2018-09-27,0.9706166896608697,2.710505431213761e-17,2.792560091008535e-17,20,0,-0.008448503427901932
2018-09-28,0.9737006667738107,2.710505431213761e-17,2.783715287157555e-17,20,0,0.003177337816042014
2018-10-08,0.9617715304481753,2.710505431213761e-17,2.818242529959994e-17,20,0,-0.012251338355513841
2018-10-09,0.9612264048525938,2.710505431213761e-17,2.8198407966429336e-17,20,0,-0.0005667932334485482
2018-10-10,0.9609343640758784,2.710505431213761e-17,2.820697783891233e-17,20,0,-0.0003038210095364091
2018-10-11,0.9362585561954324,2.9277317296998815e-18,3.127054711891737e-18,20,0,-0.025678973302382113
2018-10-12,0.9372753136996425,2.9277317296998815e-18,3.123662478790194e-18,20,0,0.001085979399047421
2018-10-15,0.9344861481375549,2.9277317296998815e-18,3.1329856900874296e-18,20,0,-0.002975823134696687
2018-10-16,0.9286647589564286,2.9277317296998815e-18,3.1526249935335876e-18,20,0,-0.006229508262619365
2018-10-17,0.9275836755836301,2.9277317296998815e-18,3.1562993256190827e-18,20,0,-0.001164126626290174
2018-10-18,0.9177088269219376,2.9277317296998815e-18,3.1902621439522466e-18,20,0,-0.010645776679370056
2018-10-19,0.9230204521221499,2.9277317296998815e-18,3.171903420957387e-18,20,0,0.005787919920120954
2018-10-22,0.9378968992114783,2.9277317296998815e-18,3.1215922903267135e-18,20,0,0.01611713700939732
2018-10-23,0.9364559595021826,-1.1980434005964824e-17,-1.2793376863481748e-17,20,0,-0.0015363519279221194
2018-10-24,0.9401421169675769,-1.1980434005964824e-17,-1.2743215934849985e-17,20,0,0.003936284913338417
2018-10-25,0.9404946259075885,-1.1980434005964824e-17,-1.2738439620963876e-17,20,0,0.00037495282218458215
2018-10-26,0.9438804270152584,-1.1980434005964824e-17,-1.2692745461254439e-17,20,0,0.0036000217485587793
2018-10-29,0.9401188954261456,-1.1980434005964824e-17,-1.2743530700480417e-17,20,0,-0.00398517808130372
2018-10-30,0.9430131927266632,-1.1980434005964824e-17,-1.2704418239711105e-17,20,0,0.0030786502798729742
2018-10-31,0.9480446078461751,0.0,0.0,20,0,0.005335466309823067
2018-11-01,0.9522736741786998,0.0,0.0,20,0,0.004460830532154514
2018-11-02,0.970197872362523,0.0,0.0,20,0,0.018822528302362418
2018-11-05,0.9748245486580748,0.0,0.0,20,0,0.004768796579903256
2018-11-06,0.970973932890902,0.00015258146834817054,0.00015714270299088917,20,0,-0.0039500603185194105
2018-11-07,0.9720610316117465,0.00015258146834817054,0.00015696696337593082,20,0,0.0011195961951397937
2018-11-08,0.9698474400599352,0.00015258146834817054,0.00015732522667559059,20,0,-0.002277214577917075
2018-11-09,0.9672670708695701,0.00015258146834817054,0.00015774492169055263,20,0,-0.002660592876551404
2018-11-12,0.9766808781710569,0.00015258146834817054,0.00015622448617392433,20,0,0.009732376491452088
2018-11-13,0.9844571212699996,-1.3877787807814457e-17,-1.4096894123647973e-17,20,0,0.007961907796848244
2018-11-14,0.9853074647007823,-1.3877787807814457e-17,-1.4084728173686228e-17,20,0,0.0008637688858259551
2018-11-15,0.9964963416247237,-1.3877787807814457e-17,-1.39265817927516e-17,20,0,0.011355721259393103
2018-11-16,1.0013676876893676,-1.3877787807814457e-17,-1.3858833252186444e-17,20,0,0.004888473606136312
2018-11-19,1.003674629047414,-1.3877787807814457e-17,-1.382697878991506e-17,20,0,0.0023037904921512364
2018-11-20,0.9890979438672454,-1.3877787807814457e-17,-1.40307518520907e-17,20,0,-0.014523317376272882
2018-11-21,0.988798173511587,-1.962405932198763e-17,-1.9846374970834904e-17,20,0,-0.0003030744907690508
2018-11-22,0.9905063369073603,-1.962405932198763e-17,-1.981214919155335e-17,20,0,0.0017275147158766213
2018-11-23,0.9773753444135469,-1.962405932198763e-17,-2.007832449851968e-17,20,0,-0.013256848547594458
2018-11-26,0.977663311993091,-1.962405932198763e-17,-2.00724104927099e-17,20,0,0.0002946335624181007
2018-11-27,0.9800015849449536,-1.962405932198763e-17,-2.0024517943090783e-17,20,0,0.002391695508237701
2018-11-28,0.9881569222852495,0.0001563032257759878,0.00015817652262609767,20,0,0.008321759337515777
2018-11-29,0.9798827030848187,0.0001563032257759878,0.00015951217965570944,20,0,-0.008373385859905214
2018-11-30,0.9806555958505169,0.0001563032257759878,0.00015938646191115334,20,0,0.000788760494766283
2018-12-03,0.9949651135738595,-2.7755575615628914e-17,-2.789602895314834e-17,20,0,0.014591787151259972
2018-12-04,0.9972020217634068,-2.7755575615628914e-17,-2.783345301140406e-17,20,0,0.0022482277609838786
2018-12-05,0.9951153706406962,-2.7755575615628914e-17,-2.7891816802868526e-17,20,0,-0.002092505908703024
2018-12-06,0.9887298439445649,-2.7755575615628914e-17,-2.8071950882859247e-17,20,0,-0.0064168707313002615
2018-12-07,0.9920710636266565,-2.7755575615628914e-17,-2.7977406693190376e-17,20,0,0.003379304976536046
2018-12-10,0.9860486316711061,-2.7755575615628914e-17,-2.814828267505442e-17,20,0,-0.006070565079818513
2018-12-11,0.9860235622185294,-4.1579153314819095e-17,-4.216851899691626e-17,20,0,-2.5424154318054448e-05
2018-12-12,0.985067891198617,-4.1579153314819095e-17,-4.220942910262373e-17,20,0,-0.000969217224142338
2018-12-13,0.9913633081380633,-4.1579153314819095e-17,-4.1941388160624287e-17,20,0,0.0063908457434198596
2018-12-14,0.9833898130369094,-4.1579153314819095e-17,-4.2281456207497354e-17,20,0,-0.008042959665442218
2018-12-17,0.9821121941116595,-4.1579153314819095e-17,-4.233645968771245e-17,20,0,-0.001299198861237305
2018-12-18,0.9777626050363939,-4.1579153314819095e-17,-4.25247939537138e-17,20,0,-0.004428810782865722
2018-12-19,0.9762085333275355,-4.1579153314819095e-17,-4.2592491148475284e-17,20,0,-0.0015894161843104104
2018-12-20,0.9754759031807914,-4.1579153314819095e-17,-4.2624480193964316e-17,20,0,-0.0007504852925706018
2018-12-21,0.9726542718348995,1.3877787807814457e-17,1.4267955438713277e-17,20,0,-0.0028925689878049887
2018-12-24,0.9760638808238028,1.3877787807814457e-17,1.4218114285820652e-17,20,0,0.0035054685797772933
2018-12-25,0.9722463333235999,1.3877787807814457e-17,1.427394203727525e-17,20,0,-0.003911165626762969
2018-12-26,0.9708960913831174,1.3877787807814457e-17,1.429379305466609e-17,20,0,-0.0013887858397642061
2018-12-27,0.970138980275309,1.3877787807814457e-17,1.430494814658017e-17,20,0,-0.0007798065256703346
2018-12-28,0.9698163450122276,1.3877787807814457e-17,1.4309707068960034e-17,20,0,-0.00033256602367415233
2019-01-02,0.9712392474282787,1.3877787807814457e-17,1.428874280416604e-17,20,0,0.0014671874972711496
2019-01-03,0.9708364054524612,1.3877787807814457e-17,1.4294671820991994e-17,20,0,-0.0004147711049405922
2019-01-04,0.9814255514714487,1.3877787807814457e-17,1.414043865783556e-17,20,0,0.010907240354313341
2019-01-07,1.0016278704040207,1.3877787807814457e-17,1.3855233283611264e-17,20,0,0.02058466778481849
2019-01-08,1.002715952982115,1.3877787807814457e-17,1.3840198479481047e-17,20,0,0.0010863141993597836
2019-01-09,1.0144897565450657,1.3877787807814457e-17,1.367957410933008e-17,20,0,0.011741913079107658
2019-01-10,1.016281994696899,1.3877787807814457e-17,1.3655449845840707e-17,20,0,0.0017666399687830125
2019-01-11,1.024636931845174,-1.0408340855860843e-17,-1.0158077005010373e-17,20,0,0.008221081542202135
2019-01-14,1.0230854219658976,-1.0408340855860843e-17,-1.0173481737097591e-17,20,0,-0.001514204525580043
2019-01-15,1.0332928206482759,-1.0408340855860843e-17,-1.0072982844621692e-17,20,0,0.009977073725441654
2019-01-16,1.0376820466687637,-1.0408340855860843e-17,-1.003037576806344e-17,20,0,0.0042478046230245425
2019-01-17,1.032441356343123,-1.0408340855860843e-17,-1.0081290130343946e-17,20,0,-0.005050381610113397
2019-01-18,1.0302793521225109,-1.0408340855860843e-17,-1.0102445355639024e-17,20,0,-0.0020940697574047817
2019-01-21,1.0337574118445352,-1.0408340855860843e-17,-1.0068455845254083e-17,20,0,0.003375841430636406
2019-01-22,1.0299992061737346,-2.7755575615628914e-17,-2.6947181560203313e-17,20,0,-0.0036354812335466224
2019-01-23,1.0311363706160244,-2.7755575615628914e-17,-2.691746349616889e-17,20,0,0.001104043998746418
2019-01-24,1.036016558993006,-2.7755575615628914e-17,-2.6790667943190944e-17,20,0,0.004732825372133931
2019-01-25,1.0400026653188865,-2.7755575615628914e-17,-2.668798508042138e-17,20,0,0.0038475314813066763
2019-01-28,1.0331123421013122,0.000152790846271396,0.0001478937382169156,20,0,-0.00662529380678234
2019-01-29,1.0249915748466298,0.000152790846271396,0.000149065465532493,20,0,-0.007860488084156514
2019-01-30,1.0204274754072382,0.000152790846271396,0.00014973219552954446,20,0,-0.004452816541515969
2019-01-31,1.0141760493637948,6.938893903907228e-17,6.841902752742073e-17,20,0,-0.006126281577187642
2019-02-01,1.0298230016818684,6.938893903907228e-17,6.737948067361951e-17,20,0,0.015428240814687966
2019-02-11,1.0436670527189025,6.938893903907228e-17,6.648570428500558e-17,20,0,0.013443136358796126
2019-02-12,1.049747840907601,-6.938893903907228e-18,-6.610057800078858e-18,20,0,0.005826367875518601
2019-02-13,1.061468772738205,-6.938893903907228e-18,-6.53706833598825e-18,20,0,0.011165473625047051
2019-02-14,1.0696147740847894,-6.938893903907228e-18,-6.487283152800931e-18,20,0,0.007674273191825121
2019-02-15,1.0713224672775756,-6.938893903907228e-18,-6.476942392088737e-18,20,0,0.001596549743104747
