date,bond_code,side,reason,price,quantity,notional,fee
2018-03-01,128026,buy,rebalance,96.001,1.3617411119881492e-06,0.00013072850849197432,1.307285084919743e-07
2018-03-01,128025,buy,rebalance,98.51,5.064542658409708e-06,0.0004989080972799403,4.989080972799403e-07
2018-03-01,113018,buy,rebalance,106.29,8.520783544864716e-07,9.056740829836707e-05,9.056740829836707e-08
2018-03-01,128033,buy,rebalance,100.3,0.0005028934117155068,0.050440209195065325,5.044020919506533e-05
2018-03-01,128018,buy,rebalance,95.456,3.3999100864636594e-07,3.245418172134751e-05,3.245418172134751e-08
2018-03-01,110042,buy,rebalance,106.3,0.00047450808273814983,0.050440209195065325,5.044020919506533e-05
2018-03-13,123002,sell,rebalance,112.003,0.0004539582510895792,0.05084468599678614,5.084468599678614e-05
2018-03-13,128022,sell,rebalance,121.0,0.0004238708661002641,0.05128837479813196,5.1288374798131964e-05
2018-03-13,123005,sell,rebalance_resize,115.86,1.0638165265727863e-05,0.00123253782768723,1.2325378276872302e-06
2018-03-13,128025,sell,rebalance_resize,101.45,6.631564485149181e-06,0.0006727722170183845,6.727722170183845e-07
2018-03-13,110041,sell,rebalance_resize,103.25,3.8099499059247997e-06,0.00039337732778673556,3.9337732778673557e-07
2018-03-13,128032,sell,rebalance_resize,104.998,1.6989883234086874e-05,0.0017839037598126536,1.7839037598126537e-06
2018-03-13,128014,sell,rebalance_resize,107.0,1.0093361241821656e-05,0.0010799896528749173,1.0799896528749173e-06
2018-03-13,128015,sell,rebalance_resize,108.02,9.708273358473838e-06,0.001048687688182344,1.048687688182344e-06
2018-03-13,128027,sell,rebalance_resize,110.0,1.651879547600239e-05,0.0018170675023602629,1.817067502360263e-06
2018-03-13,113017,buy,rebalance,102.6,6.026488368296834e-07,6.183177065872551e-05,6.183177065872551e-08
2018-03-13,128026,buy,rebalance,96.906,2.5517692474819505e-06,0.0002472817506964859,2.472817506964859e-07
2018-03-13,128034,buy,rebalance,98.102,7.4991833634711435e-06,0.0007356848863232461,7.356848863232461e-07
2018-03-13,128032,buy,rebalance,104.998,4.576256626678456e-20,4.8049779328798456e-18,4.8049779328798455e-21
2018-03-13,128030,buy,rebalance,104.69,6.591832210107936e-08,6.900989140761999e-06,6.900989140761999e-09
2018-03-13,113018,buy,rebalance,105.99,6.369797681482431e-06,0.0006751348562603228,6.751348562603228e-07
2018-03-13,128033,buy,rebalance,100.25,5.92481489834704e-06,0.0005939626935592907,5.939626935592907e-07
2018-03-13,113503,buy,rebalance,106.33,5.020170939891945e-06,0.0005337947760387105,5.337947760387105e-07
2018-03-13,110042,buy,rebalance,106.35,5.266775912820791e-06,0.0005601216183284911,5.60121618328491e-07
2018-03-13,113009,buy,rebalance,112.01,0.0003169797113970815,0.0355048974735871,3.55048974735871e-05
2018-03-13,128018,buy,rebalance,96.501,2.0121485671039575e-06,0.00019417434887409902,1.9417434887409903e-07
2018-03-13,123004,buy,rebalance,102.97,9.155557525819058e-06,0.0009427477584335884,9.427477584335883e-07
2018-03-13,128023,buy,rebalance,95.108,0.0003733113667997129,0.0355048974735871,3.55048974735871e-05
2018-03-13,128019,buy,rebalance,99.48,0.00035690488011245574,0.0355048974735871,3.55048974735871e-05
2018-03-21,123004,sell,rebalance,101.5,0.0004938732634393248,0.05012813623909146,5.012813623909146e-05
2018-03-21,128019,sell,rebalance,97.1,0.00035690488011245574,0.034655463858919454,3.4655463858919455e-05
2018-03-21,128032,sell,rebalance_resize,105.1,2.5574624275679473e-06,0.00026878930113739125,2.6878930113739125e-07
2018-03-21,128025,sell,rebalance_resize,102.401,6.8321177078866e-06,0.0006996156854052957,6.996156854052957e-07
